timeStamp,aircraftCode,testNumber,parameterCode,minValue,maxValue,currentValue,Result
2022-06-17T09:12:46.737-03,PRZFV,4,780935,20,50,20.82362825612981,SUCESSO!
2022-06-17T09:12:46.765-03,PRZFV,4,654321,10,120,51.26465993335812,SUCESSO!
2022-06-17T09:12:46.770-03,PRZFV,4,780935,20,50,38.74630782314996,SUCESSO!
2022-06-17T09:12:46.804-03,PRZFV,4,780935,20,50,20.526802749092365,SUCESSO!
2022-06-17T09:12:46.816-03,PRZFV,4,654321,10,120,103.94176474357211,SUCESSO!
2022-06-17T09:12:46.820-03,PRZFV,4,123456,20,40,20.141240256777284,SUCESSO!
2022-06-17T09:12:46.839-03,PRZFV,4,780935,20,50,41.39092676030349,SUCESSO!
2022-06-17T09:12:46.866-03,PRZFV,4,654321,10,120,79.42841070322848,SUCESSO!
2022-06-17T09:12:46.874-03,PRZFV,4,780935,20,50,38.25277975797901,SUCESSO!
2022-06-17T09:12:46.912-03,PRZFV,4,780935,20,50,26.393975776920968,SUCESSO!
2022-06-17T09:12:46.916-03,PRZFV,4,654321,10,120,26.355648805143154,SUCESSO!
2022-06-17T09:12:46.920-03,PRZFV,4,123456,20,40,33.29163586863342,SUCESSO!
2022-06-17T09:12:46.948-03,PRZFV,4,780935,20,50,27.128402021081822,SUCESSO!
2022-06-17T09:12:46.967-03,PRZFV,4,654321,10,120,97.22921364459087,SUCESSO!
2022-06-17T09:12:46.982-03,PRZFV,4,780935,20,50,33.294120613298084,SUCESSO!
2022-06-17T09:12:47.017-03,PRZFV,4,654321,10,120,27.446870455906037,SUCESSO!
2022-06-17T09:12:47.020-03,PRZFV,4,780935,20,50,31.63393093623548,SUCESSO!
2022-06-17T09:12:47.020-03,PRZFV,4,123456,20,40,39.97944795797915,SUCESSO!
2022-06-17T09:12:47.053-03,PRZFV,4,780935,20,50,28.26351542416673,SUCESSO!
2022-06-17T09:12:47.067-03,PRZFV,4,654321,10,120,51.9427559816552,SUCESSO!
2022-06-17T09:12:47.091-03,PRZFV,4,780935,20,50,24.987126197772042,SUCESSO!
2022-06-17T09:12:47.118-03,PRZFV,4,654321,10,120,71.98654074166238,SUCESSO!
2022-06-17T09:12:47.121-03,PRZFV,4,123456,20,40,36.28543936539363,SUCESSO!
2022-06-17T09:12:47.125-03,PRZFV,4,780935,20,50,27.890018175125157,SUCESSO!
2022-06-17T09:12:47.158-03,PRZFV,4,780935,20,50,20.064373574451125,SUCESSO!
2022-06-17T09:12:47.168-03,PRZFV,4,654321,10,120,36.004334261184056,SUCESSO!
2022-06-17T09:12:47.192-03,PRZFV,4,780935,20,50,23.352553070463365,SUCESSO!
2022-06-17T09:12:47.219-03,PRZFV,4,654321,10,120,81.88958497448823,SUCESSO!
2022-06-17T09:12:47.221-03,PRZFV,4,123456,20,40,38.66171313825377,SUCESSO!
2022-06-17T09:12:47.225-03,PRZFV,4,780935,20,50,47.06495862681638,SUCESSO!
2022-06-17T09:12:47.259-03,PRZFV,4,780935,20,50,30.679775319443547,SUCESSO!
2022-06-17T09:12:47.269-03,PRZFV,4,654321,10,120,105.90317507142679,SUCESSO!
2022-06-17T09:12:47.292-03,PRZFV,4,780935,20,50,27.080998738301925,SUCESSO!
2022-06-17T09:12:47.320-03,PRZFV,4,654321,10,120,118.32543884605231,SUCESSO!
2022-06-17T09:12:47.321-03,PRZFV,4,123456,20,40,32.672018551042626,SUCESSO!
2022-06-17T09:12:47.331-03,PRZFV,4,780935,20,50,22.53876858326741,SUCESSO!
2022-06-17T09:12:47.365-03,PRZFV,4,780935,20,50,44.00453112706778,SUCESSO!
2022-06-17T09:12:47.370-03,PRZFV,4,654321,10,120,96.38106445692206,SUCESSO!
2022-06-17T09:12:47.398-03,PRZFV,4,780935,20,50,32.648573454048524,SUCESSO!
2022-06-17T09:12:47.420-03,PRZFV,4,654321,10,120,52.83136193499882,SUCESSO!
2022-06-17T09:12:47.422-03,PRZFV,4,123456,20,40,31.80418188135232,SUCESSO!
2022-06-17T09:12:47.431-03,PRZFV,4,780935,20,50,26.31869326173201,SUCESSO!
2022-06-17T09:12:47.465-03,PRZFV,4,780935,20,50,35.16088542837297,SUCESSO!
2022-06-17T09:12:47.471-03,PRZFV,4,654321,10,120,115.97998651072592,SUCESSO!
2022-06-17T09:12:47.499-03,PRZFV,4,780935,20,50,27.082911875708465,SUCESSO!
2022-06-17T09:12:47.521-03,PRZFV,4,654321,10,120,102.66593591555338,SUCESSO!
2022-06-17T09:12:47.522-03,PRZFV,4,123456,20,40,39.01516825787639,SUCESSO!
2022-06-17T09:12:47.532-03,PRZFV,4,780935,20,50,31.560163358997684,SUCESSO!
2022-06-17T09:12:47.566-03,PRZFV,4,780935,20,50,40.375751806378574,SUCESSO!
2022-06-17T09:12:47.571-03,PRZFV,4,654321,10,120,120.52505828245074,ERRO
2022-06-17T09:12:47.599-03,PRZFV,4,780935,20,50,22.300079863286754,SUCESSO!
2022-06-17T09:12:47.622-03,PRZFV,4,123456,20,40,22.131192449225505,SUCESSO!
2022-06-17T09:12:47.625-03,PRZFV,4,654321,10,120,103.47457908016789,SUCESSO!
2022-06-17T09:12:47.633-03,PRZFV,4,780935,20,50,42.064100279129875,SUCESSO!
2022-06-17T09:12:47.666-03,PRZFV,4,780935,20,50,43.60990552764237,SUCESSO!
2022-06-17T09:12:47.676-03,PRZFV,4,654321,10,120,89.88977192928168,SUCESSO!
2022-06-17T09:12:47.699-03,PRZFV,4,780935,20,50,26.076209860778196,SUCESSO!
2022-06-17T09:12:47.723-03,PRZFV,4,123456,20,40,38.3603723371987,SUCESSO!
2022-06-17T09:12:47.731-03,PRZFV,4,654321,10,120,63.338899040423215,SUCESSO!
2022-06-17T09:12:47.733-03,PRZFV,4,780935,20,50,21.449914569434117,SUCESSO!
2022-06-17T09:12:47.766-03,PRZFV,4,780935,20,50,46.78871393191534,SUCESSO!
2022-06-17T09:12:47.781-03,PRZFV,4,654321,10,120,85.24847020680856,SUCESSO!
2022-06-17T09:12:47.799-03,PRZFV,4,780935,20,50,42.50075012385118,SUCESSO!
2022-06-17T09:12:47.824-03,PRZFV,4,123456,20,40,28.739156459247027,SUCESSO!
2022-06-17T09:12:47.831-03,PRZFV,4,654321,10,120,70.71091101462741,SUCESSO!
2022-06-17T09:12:47.839-03,PRZFV,4,780935,20,50,28.156005288722255,SUCESSO!
2022-06-17T09:12:47.873-03,PRZFV,4,780935,20,50,34.3991624579626,SUCESSO!
2022-06-17T09:12:47.882-03,PRZFV,4,654321,10,120,63.98098179494585,SUCESSO!
2022-06-17T09:12:47.909-03,PRZFV,4,780935,20,50,35.193556385220354,SUCESSO!
2022-06-17T09:12:47.924-03,PRZFV,4,123456,20,40,31.714919560387564,SUCESSO!
2022-06-17T09:12:47.932-03,PRZFV,4,654321,10,120,34.9439197946347,SUCESSO!
2022-06-17T09:12:47.948-03,PRZFV,4,780935,20,50,22.54750345468702,SUCESSO!
2022-06-17T09:12:47.982-03,PRZFV,4,654321,10,120,110.71280254852266,SUCESSO!
2022-06-17T09:12:47.989-03,PRZFV,4,780935,20,50,45.14627565192603,SUCESSO!
2022-06-17T09:12:48.022-03,PRZFV,4,780935,20,50,21.37245877798263,SUCESSO!
2022-06-17T09:12:48.024-03,PRZFV,4,123456,20,40,34.548198094824116,SUCESSO!
2022-06-17T09:12:48.033-03,PRZFV,4,654321,10,120,85.19074176986528,SUCESSO!
2022-06-17T09:12:48.056-03,PRZFV,4,780935,20,50,38.86732409932078,SUCESSO!
2022-06-17T09:12:48.083-03,PRZFV,4,654321,10,120,82.3838228373483,SUCESSO!
2022-06-17T09:12:48.089-03,PRZFV,4,780935,20,50,36.59003850911507,SUCESSO!
2022-06-17T09:12:48.124-03,PRZFV,4,123456,20,40,30.439904185985966,SUCESSO!
2022-06-17T09:12:48.128-03,PRZFV,4,780935,20,50,24.78285023180279,SUCESSO!
2022-06-17T09:12:48.134-03,PRZFV,4,654321,10,120,42.352464085489316,SUCESSO!
2022-06-17T09:12:48.162-03,PRZFV,4,780935,20,50,45.178733911621364,SUCESSO!
2022-06-17T09:12:48.184-03,PRZFV,4,654321,10,120,26.074277328385655,SUCESSO!
2022-06-17T09:12:48.195-03,PRZFV,4,780935,20,50,31.82165853921329,SUCESSO!
2022-06-17T09:12:48.225-03,PRZFV,4,123456,20,40,30.106209745995304,SUCESSO!
2022-06-17T09:12:48.228-03,PRZFV,4,780935,20,50,29.30576332958029,SUCESSO!
2022-06-17T09:12:48.234-03,PRZFV,4,654321,10,120,111.89683601411096,SUCESSO!
2022-06-17T09:12:48.262-03,PRZFV,4,780935,20,50,45.33613102372088,SUCESSO!
2022-06-17T09:12:48.284-03,PRZFV,4,654321,10,120,91.03873570933938,SUCESSO!
2022-06-17T09:12:48.295-03,PRZFV,4,780935,20,50,26.80670497955658,SUCESSO!
2022-06-17T09:12:48.326-03,PRZFV,4,123456,20,40,19.857318307243215,ERRO
2022-06-17T09:12:48.328-03,PRZFV,4,780935,20,50,36.889079461563185,SUCESSO!
2022-06-17T09:12:48.335-03,PRZFV,4,654321,10,120,75.58316046442697,SUCESSO!
2022-06-17T09:12:48.361-03,PRZFV,4,780935,20,50,32.455700734147264,SUCESSO!
2022-06-17T09:12:48.385-03,PRZFV,4,654321,10,120,47.72086957481774,SUCESSO!
2022-06-17T09:12:48.395-03,PRZFV,4,780935,20,50,26.230081006791025,SUCESSO!
2022-06-17T09:12:48.427-03,PRZFV,4,123456,20,40,25.894940031191272,SUCESSO!
2022-06-17T09:12:48.428-03,PRZFV,4,780935,20,50,41.78045825748194,SUCESSO!
2022-06-17T09:12:48.435-03,PRZFV,4,654321,10,120,72.00315343194578,SUCESSO!
2022-06-17T09:12:48.461-03,PRZFV,4,780935,20,50,23.451029279908635,SUCESSO!
2022-06-17T09:12:48.487-03,PRZFV,4,654321,10,120,105.83197556150618,SUCESSO!
2022-06-17T09:12:48.494-03,PRZFV,4,780935,20,50,47.676970831244034,SUCESSO!
2022-06-17T09:12:48.527-03,PRZFV,4,123456,20,40,30.710575485492143,SUCESSO!
2022-06-17T09:12:48.527-03,PRZFV,4,780935,20,50,39.90290998853864,SUCESSO!
2022-06-17T09:12:48.537-03,PRZFV,4,654321,10,120,98.1864033499043,SUCESSO!
2022-06-17T09:12:48.561-03,PRZFV,4,780935,20,50,47.94624263777611,SUCESSO!
2022-06-17T09:12:48.587-03,PRZFV,4,654321,10,120,50.365870613759164,SUCESSO!
2022-06-17T09:12:48.594-03,PRZFV,4,780935,20,50,44.15033062175011,SUCESSO!
2022-06-17T09:12:48.627-03,PRZFV,4,123456,20,40,38.412048064023885,SUCESSO!
2022-06-17T09:12:48.627-03,PRZFV,4,780935,20,50,43.34723112985628,SUCESSO!
2022-06-17T09:12:48.638-03,PRZFV,4,654321,10,120,69.6005655017454,SUCESSO!
2022-06-17T09:12:48.663-03,PRZFV,4,780935,20,50,20.05531998038218,SUCESSO!
2022-06-17T09:12:48.688-03,PRZFV,4,654321,10,120,42.90906916567314,SUCESSO!
2022-06-17T09:12:48.696-03,PRZFV,4,780935,20,50,34.50408375149025,SUCESSO!
2022-06-17T09:12:48.728-03,PRZFV,4,123456,20,40,25.601727750034833,SUCESSO!
2022-06-17T09:12:48.729-03,PRZFV,4,780935,20,50,44.45282352994752,SUCESSO!
2022-06-17T09:12:48.738-03,PRZFV,4,654321,10,120,65.36543324988952,SUCESSO!
2022-06-17T09:12:48.763-03,PRZFV,4,780935,20,50,35.89382534970669,SUCESSO!
2022-06-17T09:12:48.788-03,PRZFV,4,654321,10,120,77.25671368383914,SUCESSO!
2022-06-17T09:12:48.796-03,PRZFV,4,780935,20,50,36.63480860927254,SUCESSO!
2022-06-17T09:12:48.828-03,PRZFV,4,123456,20,40,36.624320647474775,SUCESSO!
2022-06-17T09:12:48.829-03,PRZFV,4,780935,20,50,21.22468641357044,SUCESSO!
2022-06-17T09:12:48.839-03,PRZFV,4,654321,10,120,33.07534249321733,SUCESSO!
2022-06-17T09:12:48.862-03,PRZFV,4,780935,20,50,37.89274894344106,SUCESSO!
2022-06-17T09:12:48.889-03,PRZFV,4,654321,10,120,24.50732793043,SUCESSO!
2022-06-17T09:12:48.895-03,PRZFV,4,780935,20,50,24.001917433823937,SUCESSO!
2022-06-17T09:12:48.928-03,PRZFV,4,123456,20,40,39.913163086385076,SUCESSO!
2022-06-17T09:12:48.929-03,PRZFV,4,780935,20,50,33.016527310891206,SUCESSO!
2022-06-17T09:12:48.939-03,PRZFV,4,654321,10,120,49.90412550485626,SUCESSO!
2022-06-17T09:12:48.962-03,PRZFV,4,780935,20,50,41.00331199207706,SUCESSO!
2022-06-17T09:12:48.990-03,PRZFV,4,654321,10,120,110.82973394515724,SUCESSO!
2022-06-17T09:12:48.995-03,PRZFV,4,780935,20,50,20.965663005055816,SUCESSO!
2022-06-17T09:12:49.028-03,PRZFV,4,780935,20,50,26.291808092475968,SUCESSO!
2022-06-17T09:12:49.028-03,PRZFV,4,123456,20,40,37.33497818872108,SUCESSO!
2022-06-17T09:12:49.041-03,PRZFV,4,654321,10,120,13.133257780960124,SUCESSO!
2022-06-17T09:12:49.062-03,PRZFV,4,780935,20,50,21.662602216609525,SUCESSO!
2022-06-17T09:12:49.092-03,PRZFV,4,654321,10,120,119.04715323936432,SUCESSO!
2022-06-17T09:12:49.097-03,PRZFV,4,780935,20,50,46.097934642236616,SUCESSO!
2022-06-17T09:12:49.129-03,PRZFV,4,123456,20,40,23.002356646193597,SUCESSO!
2022-06-17T09:12:49.131-03,PRZFV,4,780935,20,50,47.62124108664848,SUCESSO!
2022-06-17T09:12:49.143-03,PRZFV,4,654321,10,120,114.96787230215405,SUCESSO!
2022-06-17T09:12:49.164-03,PRZFV,4,780935,20,50,42.78593099394905,SUCESSO!
2022-06-17T09:12:49.194-03,PRZFV,4,654321,10,120,72.09167830083297,SUCESSO!
2022-06-17T09:12:49.197-03,PRZFV,4,780935,20,50,44.872560991641,SUCESSO!
2022-06-17T09:12:49.230-03,PRZFV,4,123456,20,40,35.53353157297059,SUCESSO!
2022-06-17T09:12:49.230-03,PRZFV,4,780935,20,50,31.47895537401839,SUCESSO!
2022-06-17T09:12:49.245-03,PRZFV,4,654321,10,120,113.57254885239101,SUCESSO!
2022-06-17T09:12:49.264-03,PRZFV,4,780935,20,50,26.85625936424362,SUCESSO!
2022-06-17T09:12:49.295-03,PRZFV,4,654321,10,120,17.748517646342957,SUCESSO!
2022-06-17T09:12:49.297-03,PRZFV,4,780935,20,50,44.970688910266524,SUCESSO!
2022-06-17T09:12:49.330-03,PRZFV,4,123456,20,40,28.82889687071643,SUCESSO!
2022-06-17T09:12:49.330-03,PRZFV,4,780935,20,50,20.577668590451456,SUCESSO!
2022-06-17T09:12:49.345-03,PRZFV,4,654321,10,120,91.19329417573434,SUCESSO!
2022-06-17T09:12:49.363-03,PRZFV,4,780935,20,50,32.682108510852466,SUCESSO!
2022-06-17T09:12:49.396-03,PRZFV,4,654321,10,120,71.93695991610451,SUCESSO!
2022-06-17T09:12:49.396-03,PRZFV,4,780935,20,50,39.015392108072064,SUCESSO!
2022-06-17T09:12:49.430-03,PRZFV,4,780935,20,50,23.9773272463677,SUCESSO!
2022-06-17T09:12:49.430-03,PRZFV,4,123456,20,40,27.923259621007993,SUCESSO!
2022-06-17T09:12:49.446-03,PRZFV,4,654321,10,120,24.02222076532619,SUCESSO!
2022-06-17T09:12:49.463-03,PRZFV,4,780935,20,50,23.681462899740517,SUCESSO!
2022-06-17T09:12:49.496-03,PRZFV,4,654321,10,120,84.89379731235962,SUCESSO!
2022-06-17T09:12:49.496-03,PRZFV,4,780935,20,50,25.904923927646347,SUCESSO!
2022-06-17T09:12:49.529-03,PRZFV,4,780935,20,50,37.37414902848908,SUCESSO!
2022-06-17T09:12:49.530-03,PRZFV,4,123456,20,40,33.373875451867164,SUCESSO!
2022-06-17T09:12:49.546-03,PRZFV,4,654321,10,120,20.784974025462077,SUCESSO!
2022-06-17T09:12:49.563-03,PRZFV,4,780935,20,50,29.059474015463827,SUCESSO!
2022-06-17T09:12:49.596-03,PRZFV,4,780935,20,50,35.50769772415073,SUCESSO!
2022-06-17T09:12:49.597-03,PRZFV,4,654321,10,120,107.3159956046315,SUCESSO!
2022-06-17T09:12:49.629-03,PRZFV,4,780935,20,50,29.6202237949178,SUCESSO!
2022-06-17T09:12:49.630-03,PRZFV,4,123456,20,40,33.79416336252966,SUCESSO!
2022-06-17T09:12:49.647-03,PRZFV,4,654321,10,120,38.67884217169002,SUCESSO!
2022-06-17T09:12:49.662-03,PRZFV,4,780935,20,50,48.70434387024771,SUCESSO!
2022-06-17T09:12:49.696-03,PRZFV,4,780935,20,50,39.832756639619134,SUCESSO!
2022-06-17T09:12:49.697-03,PRZFV,4,654321,10,120,91.34100961767241,SUCESSO!
2022-06-17T09:12:49.729-03,PRZFV,4,780935,20,50,38.58513254128114,SUCESSO!
2022-06-17T09:12:49.731-03,PRZFV,4,123456,20,40,33.88020621874004,SUCESSO!
2022-06-17T09:12:49.747-03,PRZFV,4,654321,10,120,52.392885942682256,SUCESSO!
2022-06-17T09:12:49.762-03,PRZFV,4,780935,20,50,20.097590943406235,SUCESSO!
2022-06-17T09:12:49.795-03,PRZFV,4,780935,20,50,28.707956762747887,SUCESSO!
2022-06-17T09:12:49.797-03,PRZFV,4,654321,10,120,16.954517793756917,SUCESSO!
2022-06-17T09:12:49.829-03,PRZFV,4,780935,20,50,49.66407858244632,SUCESSO!
2022-06-17T09:12:49.831-03,PRZFV,4,123456,20,40,27.6452001489971,SUCESSO!
2022-06-17T09:12:49.848-03,PRZFV,4,654321,10,120,45.394429505569775,SUCESSO!
2022-06-17T09:12:49.862-03,PRZFV,4,780935,20,50,32.876260670214656,SUCESSO!
2022-06-17T09:12:49.895-03,PRZFV,4,780935,20,50,22.52563477589138,SUCESSO!
2022-06-17T09:12:49.898-03,PRZFV,4,654321,10,120,117.20260946963286,SUCESSO!
2022-06-17T09:12:49.929-03,PRZFV,4,780935,20,50,40.45004992858212,SUCESSO!
2022-06-17T09:12:49.931-03,PRZFV,4,123456,20,40,38.76262960992372,SUCESSO!
2022-06-17T09:12:49.948-03,PRZFV,4,654321,10,120,17.553017879187724,SUCESSO!
2022-06-17T09:12:49.962-03,PRZFV,4,780935,20,50,21.45468171673662,SUCESSO!
2022-06-17T09:12:49.998-03,PRZFV,4,654321,10,120,21.886229659441057,SUCESSO!
2022-06-17T09:12:50.000-03,PRZFV,4,780935,20,50,45.34408003361338,SUCESSO!
2022-06-17T09:12:50.031-03,PRZFV,4,123456,20,40,24.197605531831044,SUCESSO!
2022-06-17T09:12:50.033-03,PRZFV,4,780935,20,50,39.11407774680944,SUCESSO!
2022-06-17T09:12:50.048-03,PRZFV,4,654321,10,120,66.69092815480788,SUCESSO!
2022-06-17T09:12:50.066-03,PRZFV,4,780935,20,50,20.625618039534377,SUCESSO!
2022-06-17T09:12:50.099-03,PRZFV,4,654321,10,120,95.24408957786297,SUCESSO!
2022-06-17T09:12:50.099-03,PRZFV,4,780935,20,50,20.35203669612427,SUCESSO!
2022-06-17T09:12:50.132-03,PRZFV,4,123456,20,40,32.08915941804456,SUCESSO!
2022-06-17T09:12:50.133-03,PRZFV,4,780935,20,50,41.447398186392405,SUCESSO!
2022-06-17T09:12:50.149-03,PRZFV,4,654321,10,120,119.53536057848058,SUCESSO!
2022-06-17T09:12:50.166-03,PRZFV,4,780935,20,50,27.225306086955612,SUCESSO!
2022-06-17T09:12:50.199-03,PRZFV,4,780935,20,50,35.45881890180906,SUCESSO!
2022-06-17T09:12:50.199-03,PRZFV,4,654321,10,120,20.60199017920548,SUCESSO!
2022-06-17T09:12:50.232-03,PRZFV,4,123456,20,40,22.89187247079776,SUCESSO!
2022-06-17T09:12:50.232-03,PRZFV,4,780935,20,50,36.9508993835683,SUCESSO!
2022-06-17T09:12:50.249-03,PRZFV,4,654321,10,120,40.70259660379812,SUCESSO!
2022-06-17T09:12:50.267-03,PRZFV,4,780935,20,50,22.060905605564255,SUCESSO!
2022-06-17T09:12:50.300-03,PRZFV,4,654321,10,120,89.92396265915302,SUCESSO!
2022-06-17T09:12:50.301-03,PRZFV,4,780935,20,50,40.84001914661765,SUCESSO!
2022-06-17T09:12:50.332-03,PRZFV,4,123456,20,40,23.44947066190566,SUCESSO!
2022-06-17T09:12:50.334-03,PRZFV,4,780935,20,50,35.4559724755263,SUCESSO!
2022-06-17T09:12:50.350-03,PRZFV,4,654321,10,120,110.05850084748366,SUCESSO!
2022-06-17T09:12:50.367-03,PRZFV,4,780935,20,50,43.50353469641273,SUCESSO!
2022-06-17T09:12:50.400-03,PRZFV,4,654321,10,120,112.03751373488163,SUCESSO!
2022-06-17T09:12:50.401-03,PRZFV,4,780935,20,50,28.831421580554718,SUCESSO!
2022-06-17T09:12:50.432-03,PRZFV,4,123456,20,40,29.85714281929549,SUCESSO!
2022-06-17T09:12:50.434-03,PRZFV,4,780935,20,50,20.30094639035593,SUCESSO!
2022-06-17T09:12:50.450-03,PRZFV,4,654321,10,120,16.976582497991384,SUCESSO!
2022-06-17T09:12:50.467-03,PRZFV,4,780935,20,50,33.41606439282326,SUCESSO!
2022-06-17T09:12:50.500-03,PRZFV,4,780935,20,50,21.253160644014756,SUCESSO!
2022-06-17T09:12:50.501-03,PRZFV,4,654321,10,120,74.19208477872151,SUCESSO!
2022-06-17T09:12:50.533-03,PRZFV,4,123456,20,40,28.124985242318736,SUCESSO!
2022-06-17T09:12:50.534-03,PRZFV,4,780935,20,50,35.00619784245582,SUCESSO!
2022-06-17T09:12:50.551-03,PRZFV,4,654321,10,120,43.99804251135647,SUCESSO!
2022-06-17T09:12:50.567-03,PRZFV,4,780935,20,50,45.00234054326201,SUCESSO!
2022-06-17T09:12:50.600-03,PRZFV,4,780935,20,50,46.444154470981246,SUCESSO!
2022-06-17T09:12:50.601-03,PRZFV,4,654321,10,120,111.21857537914306,SUCESSO!
2022-06-17T09:12:50.633-03,PRZFV,4,123456,20,40,39.68781723266987,SUCESSO!
2022-06-17T09:12:50.633-03,PRZFV,4,780935,20,50,37.13306871962301,SUCESSO!
2022-06-17T09:12:50.653-03,PRZFV,4,654321,10,120,117.89419643429417,SUCESSO!
2022-06-17T09:12:50.666-03,PRZFV,4,780935,20,50,30.503072063112253,SUCESSO!
2022-06-17T09:12:50.700-03,PRZFV,4,780935,20,50,24.60107038408956,SUCESSO!
2022-06-17T09:12:50.703-03,PRZFV,4,654321,10,120,34.88683985373583,SUCESSO!
2022-06-17T09:12:50.733-03,PRZFV,4,780935,20,50,46.71419656744302,SUCESSO!
2022-06-17T09:12:50.733-03,PRZFV,4,123456,20,40,24.531897064320283,SUCESSO!
2022-06-17T09:12:50.753-03,PRZFV,4,654321,10,120,39.937276818169465,SUCESSO!
2022-06-17T09:12:50.766-03,PRZFV,4,780935,20,50,29.336690261480832,SUCESSO!
2022-06-17T09:12:50.799-03,PRZFV,4,780935,20,50,37.03551190948765,SUCESSO!
2022-06-17T09:12:50.803-03,PRZFV,4,654321,10,120,21.457768744784644,SUCESSO!
2022-06-17T09:12:50.833-03,PRZFV,4,780935,20,50,41.61759975721836,SUCESSO!
2022-06-17T09:12:50.833-03,PRZFV,4,123456,20,40,20.68451389367824,SUCESSO!
2022-06-17T09:12:50.854-03,PRZFV,4,654321,10,120,49.61056637368993,SUCESSO!
2022-06-17T09:12:50.866-03,PRZFV,4,780935,20,50,26.888209583447132,SUCESSO!
2022-06-17T09:12:50.899-03,PRZFV,4,780935,20,50,24.761023692398513,SUCESSO!
2022-06-17T09:12:50.904-03,PRZFV,4,654321,10,120,26.42332466879742,SUCESSO!
2022-06-17T09:12:50.932-03,PRZFV,4,780935,20,50,30.658235351306253,SUCESSO!
2022-06-17T09:12:50.933-03,PRZFV,4,123456,20,40,20.29062583924953,SUCESSO!
2022-06-17T09:12:50.954-03,PRZFV,4,654321,10,120,25.682905790902893,SUCESSO!
2022-06-17T09:12:50.966-03,PRZFV,4,780935,20,50,30.37201091845094,SUCESSO!
2022-06-17T09:12:50.999-03,PRZFV,4,780935,20,50,25.418562250149307,SUCESSO!
2022-06-17T09:12:51.004-03,PRZFV,4,654321,10,120,61.1501247224255,SUCESSO!
2022-06-17T09:12:51.032-03,PRZFV,4,780935,20,50,35.35739977089267,SUCESSO!
2022-06-17T09:12:51.034-03,PRZFV,4,123456,20,40,38.713334392458314,SUCESSO!
2022-06-17T09:12:51.055-03,PRZFV,4,654321,10,120,80.34874997040484,SUCESSO!
2022-06-17T09:12:51.066-03,PRZFV,4,780935,20,50,37.661103282847435,SUCESSO!
2022-06-17T09:12:51.099-03,PRZFV,4,780935,20,50,38.76144492156348,SUCESSO!
2022-06-17T09:12:51.105-03,PRZFV,4,654321,10,120,87.34453899185938,SUCESSO!
2022-06-17T09:12:51.133-03,PRZFV,4,780935,20,50,34.939345153127505,SUCESSO!
2022-06-17T09:12:51.134-03,PRZFV,4,123456,20,40,25.49864411133877,SUCESSO!
2022-06-17T09:12:51.155-03,PRZFV,4,654321,10,120,79.29598804165454,SUCESSO!
2022-06-17T09:12:51.166-03,PRZFV,4,780935,20,50,22.589468403392985,SUCESSO!
2022-06-17T09:12:51.200-03,PRZFV,4,780935,20,50,22.910363094972535,SUCESSO!
2022-06-17T09:12:51.205-03,PRZFV,4,654321,10,120,44.146231122316095,SUCESSO!
2022-06-17T09:12:51.233-03,PRZFV,4,780935,20,50,23.630954810926056,SUCESSO!
2022-06-17T09:12:51.234-03,PRZFV,4,123456,20,40,37.92881034446309,SUCESSO!
2022-06-17T09:12:51.255-03,PRZFV,4,654321,10,120,112.02593079281162,SUCESSO!
2022-06-17T09:12:51.267-03,PRZFV,4,780935,20,50,41.49136384096303,SUCESSO!
2022-06-17T09:12:51.300-03,PRZFV,4,780935,20,50,27.098589209859735,SUCESSO!
2022-06-17T09:12:51.306-03,PRZFV,4,654321,10,120,65.71535819892433,SUCESSO!
2022-06-17T09:12:51.333-03,PRZFV,4,780935,20,50,32.81708760015832,SUCESSO!
2022-06-17T09:12:51.334-03,PRZFV,4,123456,20,40,24.260565676634982,SUCESSO!
2022-06-17T09:12:51.356-03,PRZFV,4,654321,10,120,25.06885242296005,SUCESSO!
2022-06-17T09:12:51.367-03,PRZFV,4,780935,20,50,33.91973074799081,SUCESSO!
2022-06-17T09:12:51.400-03,PRZFV,4,780935,20,50,31.023248057307566,SUCESSO!
2022-06-17T09:12:51.406-03,PRZFV,4,654321,10,120,118.79096125069431,SUCESSO!
2022-06-17T09:12:51.434-03,PRZFV,4,780935,20,50,31.61146825424069,SUCESSO!
2022-06-17T09:12:51.434-03,PRZFV,4,123456,20,40,20.88397122110812,SUCESSO!
2022-06-17T09:12:51.456-03,PRZFV,4,654321,10,120,119.73386650058579,SUCESSO!
2022-06-17T09:12:51.467-03,PRZFV,4,780935,20,50,41.80278894753233,SUCESSO!
2022-06-17T09:12:51.501-03,PRZFV,4,780935,20,50,32.67902665600401,SUCESSO!
2022-06-17T09:12:51.507-03,PRZFV,4,654321,10,120,35.07528357061929,SUCESSO!
2022-06-17T09:12:51.534-03,PRZFV,4,780935,20,50,33.9684824398669,SUCESSO!
2022-06-17T09:12:51.535-03,PRZFV,4,123456,20,40,26.11902363713853,SUCESSO!
2022-06-17T09:12:51.557-03,PRZFV,4,654321,10,120,88.2124906917601,SUCESSO!
2022-06-17T09:12:51.568-03,PRZFV,4,780935,20,50,47.59394082884431,SUCESSO!
2022-06-17T09:12:51.601-03,PRZFV,4,780935,20,50,41.73170010103179,SUCESSO!
2022-06-17T09:12:51.607-03,PRZFV,4,654321,10,120,68.40351769516306,SUCESSO!
